tau,mse_test,mse_train,R2_test,R2_train,n_samples
0.1,0.15876156154331383,0.13656505060414129,0.06936721046050398,0.11503780414843756,4917.0
0.2,0.22572751493797835,0.1844878008759726,0.13318896698588212,0.2353301847109177,4917.0
0.3,0.2684167153839353,0.26033163420042116,0.27984432080358146,0.2860460726177203,4566.0
0.4,0.3438880034705716,0.30275914041467344,0.3357010348321283,0.37878221922779265,4566.0
0.5,0.4099854998371617,0.242187666558989,0.3893597444932043,0.6081368667742468,4566.0
0.6,0.4331451636393058,0.26465591721364884,0.3801429387323819,0.6684766350341846,4215.0
0.7,0.4885181009142672,0.3006726242932015,0.41737202085179925,0.6843058754659975,4215.0
0.7999999999999999,0.5441539301679275,0.12621819865897294,0.44747692161202046,0.8864447223796164,4215.0
0.8999999999999999,0.5803161087295184,0.36257880895577044,0.4895444816128638,0.71565292189772,4215.0
0.9999999999999999,0.6371726363743259,0.36969837513084136,0.5196511149741805,0.7462956832861585,3864.0
1.0999999999999999,0.6889240691581231,0.3985900992788969,0.5356229036560838,0.7561610859642816,3864.0
1.2,0.7243032732939176,0.33511455010730873,0.5591724200529694,0.8153967025629291,3864.0
1.3,0.9647509424814392,0.40077210333101015,0.6017665285889409,0.7854481561125525,3514.0
1.4,0.9980753425951207,0.4287514514131573,0.6213548042012527,0.7904531246344357,3514.0
1.5,1.0565160452832711,0.35479359500794255,0.6292581856808704,0.8405829707666909,3514.0
1.5999999999999999,1.0359920966596208,0.16393687731869558,0.6144696968716445,0.9355619146682121,3163.0
1.7,1.0859630040477173,0.1690205218648108,0.6245044270004145,0.9381445647407677,3163.0
1.8,1.1605460289893952,0.17543050469610125,0.6251553594338801,0.939932496482016,3163.0
1.9,1.2022723593965212,0.1869651943444692,0.635530427501692,0.939839969047634,3163.0
2.0,1.2809811375408082,0.515894659974793,0.6539633493490009,0.8432683320286818,2811.0
2.0999999999999996,1.3557902867920162,0.5422601354348302,0.6531329341518375,0.8441296728780515,2811.0
2.1999999999999997,1.371414360061842,0.5600472213759458,0.6665446079502253,0.847165771407319,2811.0
2.3,1.3657536706635014,0.8597432028588959,0.6795147372155291,0.7805692560173151,2459.0
2.4,1.4003065468686353,0.5715661336637486,0.6865180867926303,0.8606243868682817,2459.0
2.5,1.5096328801458845,0.6049766927288106,0.6766977041544167,0.8586847842877505,2459.0
2.6,1.3900145624992088,0.8536672272595822,0.6940406228583518,0.8148892430197776,2107.0
2.6999999999999997,1.448587394788771,0.6243915835110257,0.6931816529240368,0.8697444653685669,2107.0
2.8,1.47357259335413,0.1692259770237465,0.6990513303829142,0.965966303248244,2107.0
2.9,2.082955704256783,0.8599823301821009,0.6634113851904416,0.8249806833920386,1755.0
3.0,2.1673503270398147,0.8863727719865143,0.661521597181826,0.8253732832841878,1755.0
3.0999999999999996,2.2349736366313624,0.9092848794692471,0.662076718316869,0.8262993717133514,1755.0
3.1999999999999997,2.286150486251082,0.9272750414158487,0.6648031734892537,0.8279813354199389,1755.0
3.3,2.833612746799032,1.350079958398949,0.5474249799261701,0.7695650897347476,1404.0
3.4,2.9069904827086392,1.3829946703903255,0.5474721571508565,0.7702907543061808,1404.0
3.5,2.9721663829547036,1.4168890118217286,0.5485184532159787,0.7706944865627865,1404.0
3.5999999999999996,2.002745292263759,1.507081919013702,0.6983551857607564,0.7644902417112017,1053.0
3.6999999999999997,2.053793179716048,1.549838897958405,0.6980012230939612,0.7633484097937852,1053.0
3.8,2.0942072867905384,1.5801526668713852,0.6990459316675783,0.7639992631762823,1053.0
3.9,2.861317171445875,2.0419271720545997,0.6643177890650422,0.6870410847162036,703.0
4.0,2.938441643568622,2.086222986845753,0.6628589017817035,0.6865311763185211,703.0
